program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
629,Terminated,4584,73,C,6,2009-1
630,Terminated,4584,61,F,0,2009-2
631,Terminated,4584,45,RE,0,2008-2
632,Terminated,4584,62,RE,0,2008-2
633,Terminated,4584,65,D+,4.5,2009-2
634,Terminated,4584,76,C+,2.5,2008-1
635,Terminated,4584,43,WP,0,2008-1
636,Terminated,4584,73,RE,0,2008-2
637,Terminated,4584,116,A,12,2008-1
638,Graduated,4602,73,B,9,2003-1
639,Graduated,4602,48,WP,0,2004-1
640,Graduated,4602,46,B+,10.5,2004-1
641,Graduated,4602,60,B,9,2005-2
642,Graduated,4602,100,F,0,2006-2
643,Graduated,4602,63,B+,10.5,2007-2
644,Graduated,4602,100,C+,7.5,2007-2
645,Graduated,4602,69,C,6,2003-1
646,Graduated,4602,58,B,9,2004-1
647,Graduated,4602,48,B+,10.5,2005-1
648,Graduated,4602,61,A-,11.25,2007-2
649,Graduated,4602,76,B+,3.5,2003-1
650,Graduated,4602,43,D+,4.5,2003-1
651,Graduated,4602,54,B+,10.5,2003-2
652,Graduated,4602,43,A-,11.25,2004-1
653,Graduated,4602,45,B,9,2004-2
654,Graduated,4602,93,A-,11.25,2005-1
655,Graduated,4602,102,WP,0,2007-2
656,Graduated,4602,71,B,9,2007-2
657,Graduated,4602,64,B+,10.5,2003-2
658,Graduated,4602,45,D+,4.5,2004-1
659,Graduated,4602,56,B+,10.5,2004-2
660,Graduated,4602,107,B,9,2005-1
661,Graduated,4602,100,WF,0,2005-2
662,Graduated,4602,44,B,9,2003-1
663,Graduated,4602,75,A,12,2003-1
664,Graduated,4602,53,C+,7.5,2003-2
665,Graduated,4602,47,C+,7.5,2003-2
666,Graduated,4602,49,C+,7.5,2004-1
667,Graduated,4602,77,C,6,2004-2
668,Graduated,4602,49,B+,10.5,2005-1
669,Graduated,4602,74,A-,11.25,2003-2
670,Graduated,4602,53,A,12,2004-2
671,Graduated,4602,65,B+,10.5,2004-2
672,Graduated,4602,52,B+,10.5,2005-2
673,Graduated,4602,72,B+,10.5,2005-2
674,Graduated,4602,55,A,12,2005-2
675,Graduated,4639,43,D,3,2003-1
676,Graduated,4639,73,B+,10.5,2003-1
677,Graduated,4639,69,D,3,2003-1
678,Graduated,4639,64,B+,10.5,2003-2
679,Graduated,4639,54,C+,7.5,2003-2
680,Graduated,4639,44,B,9,2005-1
681,Graduated,4639,60,C,6,2005-2
682,Graduated,4639,53,B,9,2003-2
683,Graduated,4639,74,B,9,2003-2
684,Graduated,4639,45,C,6,2004-1
685,Graduated,4639,52,A-,11.25,2005-2
686,Graduated,4639,60,C+,7.5,2006-2
687,Graduated,4639,77,C,6,2004-2
688,Graduated,4639,56,B,9,2004-2
689,Graduated,4639,48,B,9,2005-1
690,Graduated,4639,72,B,9,2005-2
691,Graduated,4639,55,B,9,2005-2
692,Graduated,4639,100,D,3,2007-2
693,Graduated,4639,44,B,9,2003-1
694,Graduated,4639,75,A,12,2003-1
695,Graduated,4639,47,D+,4.5,2003-2
696,Graduated,4639,43,B+,10.5,2004-1
697,Graduated,4639,69,C,6,2004-2
698,Graduated,4639,100,F,0,2006-2
699,Graduated,4639,48,WP,0,2004-1
700,Graduated,4639,65,C+,7.5,2004-2
701,Graduated,4639,100,WF,0,2005-2
702,Graduated,4639,76,B+,3.5,2003-1
703,Graduated,4639,49,B,9,2004-1
704,Graduated,4639,58,C,6,2004-1
705,Graduated,4639,46,A-,11.25,2004-1
706,Graduated,4639,58,B+,10.5,2005-1
707,Graduated,4639,62,C,6,2006-1
708,Graduated,4672,43,B,9,2003-1
709,Graduated,4672,73,B,9,2003-1
710,Graduated,4672,69,C+,7.5,2003-1
711,Graduated,4672,75,A,12,2003-1
712,Graduated,4672,53,B,9,2003-2
713,Graduated,4672,54,B,9,2003-2
714,Graduated,4672,55,A,12,2004-2
715,Graduated,4672,72,C+,7.5,2005-2
716,Graduated,4672,100,WF,0,2004-1
717,Graduated,4672,72,D+,4.5,2004-2
718,Graduated,4672,76,B+,3.5,2003-1
719,Graduated,4672,64,B,9,2003-2
720,Graduated,4672,47,B+,10.5,2003-2
721,Graduated,4672,52,A-,11.1,2003-3
722,Graduated,4672,60,B+,10.5,2004-2
723,Graduated,4672,48,C+,7.5,2005-1
724,Graduated,4672,57,B,9,2003-2
725,Graduated,4672,56,B,9,2004-2
726,Graduated,4672,65,B+,10.5,2005-2
727,Graduated,4672,74,C+,7.5,2003-2
728,Graduated,4672,48,C,6,2004-1
729,Graduated,4672,49,C+,7.5,2004-1
730,Graduated,4672,58,C+,7.5,2004-1
731,Graduated,4672,46,C+,7.5,2004-1
732,Graduated,4672,45,C+,7.5,2004-1
733,Graduated,4672,44,A-,11.25,2003-1
734,Graduated,4672,100,C,6,2004-2
735,Dropped,4699,75,A,12,2004-2
736,Dropped,4699,45,B,9,2004-2
737,Dropped,4699,77,WF,0,2004-2
738,Dropped,4699,43,WP,0,2004-2
739,Dropped,4699,44,C+,7.5,2004-2
740,Dropped,4699,76,A-,3.75,2004-2
741,Dropped,4699,101,WF,0,2004-2
742,In Process,4706,3,B+,10.5,2020-2
743,In Process,4706,40,A,12,2021-1
744,In Process,4706,117,A,12,2021-2
745,In Process,4706,118,B+,10.5,2021-2
746,In Process,4706,20,B,9,2021-2
747,In Process,4706,307,B,0,2021-1
748,In Process,4706,94,P,,2021-1
749,In Process,4706,4,C,6,2020-2
750,In Process,4706,13,A-,11.25,2020-2
751,In Process,4706,21,B,9,2021-2
752,Graduated,4716,43,A,12,2005-2
753,Graduated,4716,104,B,9,2005-3
754,Graduated,4716,64,B+,10.5,2004-2
755,Graduated,4716,60,C,6,2005-2
756,Graduated,4716,119,B+,10.5,2005-3
757,Graduated,4716,309,NG,,2006-1
758,Graduated,4716,67,B,9,2006-1
759,Graduated,4716,55,A,12,2006-2
760,Graduated,4716,52,B+,10.5,2004-1
761,Graduated,4716,77,C+,7.5,2004-1
762,Graduated,4716,54,B,9,2004-2
763,Graduated,4716,100,D,3,2004-2
764,Graduated,4716,310,NG,,2005-2
765,Graduated,4716,120,B+,10.5,2006-1
766,Graduated,4716,72,B,9,2006-2
767,Graduated,4716,43,C+,7.5,2004-1
768,Graduated,4716,74,B+,10.5,2004-1
769,Graduated,4716,108,C,6,2004-2
770,Graduated,4716,107,B,9,2005-1
771,Graduated,4716,112,B+,10.5,2005-1
772,Graduated,4716,121,B+,10.5,2005-2
773,Graduated,4716,122,C,8,2006-1
774,Graduated,4716,60,B+,10.5,2006-2
775,Graduated,4716,101,B,9,2004-2
776,Graduated,4716,48,WP,0,2005-1
777,Graduated,4716,49,B+,10.5,2005-1
778,Graduated,4716,58,B,9,2005-1
779,Graduated,4716,119,F,0,2005-2
780,Graduated,4716,310,NG,,2005-3
781,Graduated,4716,48,B+,10.5,2006-1
782,Graduated,4716,123,C+,7.5,2006-1
783,Graduated,4716,44,A,12,2004-1
784,Graduated,4716,45,B+,10.5,2004-1
785,Graduated,4716,46,A-,11.25,2005-1
786,Graduated,4716,100,B,9,2005-2
787,Dropped,4751,73,B,9,2004-1
788,Dropped,4751,75,A-,11.25,2004-1
789,Dropped,4751,62,WP,,2004-1
790,Dropped,4751,76,NG,,2004-1
791,Dropped,4751,66,F,0,2004-1
792,Dropped,4751,77,WP,,2004-1
793,Dropped,4751,43,F,0,2004-1
794,Graduated,4758,124,P,0,2003-1
795,Graduated,4758,69,C,6,2003-2
796,Graduated,4758,49,B,9,2004-1
797,Graduated,4758,45,C,6,2005-1
798,Graduated,4758,64,A-,11.25,2003-2
799,Graduated,4758,66,A-,11.1,2003-3
800,Graduated,4758,52,C+,7.2,2003-3
801,Graduated,4758,43,B,9,2004-1
802,Graduated,4758,48,B,9,2004-1
803,Graduated,4758,53,A-,11.25,2004-2
804,Graduated,4758,60,C,6,2005-2
805,Graduated,4758,56,B,9,2005-2
806,Graduated,4758,308,P,0,2003-1
807,Graduated,4758,75,F,0,2003-1
808,Graduated,4758,54,C,6,2003-2
809,Graduated,4758,46,B+,10.5,2004-1
810,Graduated,4758,47,D+,4.5,2004-2
811,Graduated,4758,55,B,9,2005-2
812,Graduated,4758,100,F,0,2005-2
813,Graduated,4758,77,F,0,2004-1
814,Graduated,4758,58,B+,10.5,2005-1
815,Graduated,4758,76,B,3,2003-1
816,Graduated,4758,73,C+,7.5,2004-1
817,Graduated,4758,72,B+,10.5,2004-2
818,Graduated,4758,77,B,9,2005-1
819,Graduated,4758,43,D+,4.5,2003-1
820,Graduated,4758,44,F,0,2003-1
821,Graduated,4758,74,C+,7.5,2005-1
822,Graduated,4758,75,A-,11.25,2005-1
823,Graduated,4758,65,B,9,2005-2
824,Terminated,4788,49,B,9,2007-1
825,Terminated,4788,62,B+,10.5,2007-1
826,Terminated,4788,48,WP,0,2007-1
827,Terminated,4788,77,C+,7.5,2007-1
828,Terminated,4788,76,B+,3.5,2007-1
829,Terminated,4788,45,A,12,2007-1
830,Terminated,4788,100,C+,7.5,2007-2
831,Terminated,4788,54,C,6,2007-2
832,Terminated,4788,61,A-,11.25,2007-2
833,Terminated,4788,101,C+,7.5,2007-2
834,Terminated,4798,43,C+,7.5,2003-1
835,Terminated,4798,54,B+,10.5,2003-2
836,Terminated,4798,64,B+,10.5,2003-2
837,Terminated,4798,74,B,9,2003-2
838,Terminated,4798,49,C+,7.5,2005-1
839,Terminated,4798,72,D,3,2005-2
840,Terminated,4798,77,B,9,2005-2
841,Terminated,4798,46,A-,11.25,2004-1
842,Terminated,4798,125,B,9,2004-1
843,Terminated,4798,58,C,6,2005-2
844,Terminated,4798,55,B,9,2005-2
845,Terminated,4798,44,B+,10.5,2003-1
846,Terminated,4798,73,B+,10.5,2003-1
847,Terminated,4798,48,D+,4.5,2004-1
848,Terminated,4798,60,C+,7.5,2004-2
849,Terminated,4798,58,D+,4.5,2004-1
850,Terminated,4798,77,WF,0,2005-1
851,Terminated,4798,57,WP,0,2003-2
852,Terminated,4798,72,D+,4.5,2004-2
853,Terminated,4798,48,C+,7.5,2005-1
854,Terminated,4818,73,F,0,2003-1
855,Terminated,4818,69,D,3,2003-1
856,Terminated,4818,76,C+,2.5,2003-1
857,Terminated,4818,44,F,0,2003-1
858,Terminated,4818,64,NG,,2004-2
859,Terminated,4818,74,NG,,2004-2
860,Terminated,4818,43,F,0,2003-1
861,Terminated,4818,43,F,0,2004-1
862,Terminated,4818,73,NG,,2004-1
863,Terminated,4818,75,NG,,2003-1
864,Terminated,4818,44,D+,4.5,2004-1
865,Terminated,4829,54,B,9,2003-2
866,Terminated,4829,57,C,6,2003-2
867,Terminated,4829,52,A-,11.1,2003-3
868,Terminated,4829,100,WF,0,2004-1
869,Terminated,4829,48,D,3,2005-1
870,Terminated,4829,48,C+,7.5,2008-1
871,Terminated,4829,44,A-,11.25,2003-1
872,Terminated,4829,69,B+,10.5,2003-1
873,Terminated,4829,47,A-,11.25,2003-2
874,Terminated,4829,53,B+,10.5,2003-2
875,Terminated,4829,48,C,6,2004-1
876,Terminated,4829,49,C+,7.5,2004-1
877,Terminated,4829,55,B+,10.5,2004-2
878,Terminated,4829,61,B,9,2007-2
879,Terminated,4829,43,B+,10.5,2003-1
880,Terminated,4829,75,A,12,2003-1
881,Terminated,4829,64,B+,10.5,2003-2
882,Terminated,4829,72,D,3,2004-2
883,Terminated,4829,60,B,9,2004-2
884,Terminated,4829,56,B,9,2004-2
885,Terminated,4829,76,A-,3.75,2003-1
886,Terminated,4829,74,C+,7.5,2003-2
887,Terminated,4829,58,C,6,2004-1
888,Terminated,4829,45,B,9,2004-1
889,Terminated,4829,100,C+,7.5,2004-2
890,Terminated,4829,58,B,9,2005-1
891,Terminated,4829,72,D,3,2005-2
892,Terminated,4829,73,B,9,2003-1
893,Terminated,4829,46,B+,10.5,2004-1
894,Terminated,4829,65,B+,10.5,2004-2
895,Dropped,4859,76,B+,3.5,2007-1
896,Dropped,4859,78,C+,7.5,2007-1
897,Dropped,4859,105,B+,10.5,2007-3
898,Dropped,4859,49,C+,7.5,2007-1
899,Dropped,4859,63,B,9,2007-2
900,Dropped,4859,46,A-,11.25,2007-2
901,Dropped,4859,45,A-,11.25,2007-1
902,Dropped,4859,65,C,6,2007-1
903,Dropped,4859,126,B,9,2007-2
904,Dropped,4859,105,D,0,2007-1
905,Terminated,4869,43,F,0,2003-1
906,Terminated,4869,75,A,12,2003-1
907,Terminated,4869,74,NG,,2003-2
908,Terminated,4869,76,C+,2.5,2003-1
909,Terminated,4869,69,WP,0,2003-1
910,Terminated,4869,73,C,6,2003-1
911,Terminated,4869,57,NG,,2003-2
912,Terminated,4869,65,NG,,2003-2
913,Terminated,4869,44,C,6,2003-1
914,Terminated,4869,53,NG,,2003-2
915,Terminated,4869,69,NG,,2003-2
916,Graduated,4880,76,A-,3.75,2003-1
917,Graduated,4880,44,A-,11.25,2003-1
918,Graduated,4880,73,B+,10.5,2003-1
919,Graduated,4880,53,A-,11.25,2003-2
920,Graduated,4880,47,B+,10.5,2003-2
921,Graduated,4880,45,C+,7.5,2004-1
922,Graduated,4880,100,D,3,2004-1
923,Graduated,4880,69,B,9,2003-1
924,Graduated,4880,74,C+,7.5,2003-2
925,Graduated,4880,57,C,6,2003-2
926,Graduated,4880,58,C+,7.5,2004-1
927,Graduated,4880,72,C,6,2004-2
928,Graduated,4880,56,C+,7.5,2004-2
929,Graduated,4880,54,B,9,2003-2
930,Graduated,4880,49,C+,7.5,2004-1
931,Graduated,4880,43,B,9,2005-2
932,Graduated,4880,75,C+,7.5,2003-1
933,Graduated,4880,64,A-,11.25,2003-2
934,Graduated,4880,52,A-,11.1,2003-3
935,Graduated,4880,60,C+,7.5,2004-2
936,Graduated,4880,43,C,6,2003-1
937,Graduated,4880,48,D,3,2004-1
938,Graduated,4880,46,B+,10.5,2004-1
939,Graduated,4880,65,C,6,2004-2
940,Graduated,4880,48,B,9,2005-1
941,Graduated,4880,55,A,12,2004-2
942,Graduated,4880,72,C+,7.5,2005-2
943,Transferred,4920,77,WF,0,2008-1
944,Transferred,4920,78,A-,11.25,2008-1
945,Transferred,4920,64,WF,0,2008-2
946,Transferred,4920,54,A-,11.25,2008-2
947,Transferred,4920,65,B+,10.5,2008-1
948,Transferred,4920,46,A,12,2008-2
949,Transferred,4920,43,B+,10.5,2008-1
950,Transferred,4920,62,D,3,2008-1
951,Transferred,4920,62,B+,10.5,2008-2
952,Terminated,4929,76,A-,3.75,2008-1
953,Terminated,4929,66,B,9,2008-1
954,Terminated,4929,45,A-,11.25,2007-2
955,Terminated,4929,65,C+,7.5,2007-2
956,Terminated,4929,127,A,12,2008-1
957,Graduated,4934,44,B+,10.5,2003-1
958,Graduated,4934,45,B+,10.5,2007-1
959,Graduated,4934,43,D+,4.5,2003-1
960,Graduated,4934,54,C+,7.5,2003-2
961,Graduated,4934,57,F,0,2003-2
962,Graduated,4934,48,C,6,2004-1
963,Graduated,4934,45,C+,7.5,2004-1
964,Graduated,4934,100,C,6,2004-1
965,Graduated,4934,64,B+,10.5,2006-2
966,Graduated,4934,109,B+,10.5,2007-1
967,Graduated,4934,76,A,4,2003-1
968,Graduated,4934,75,C,6,2003-1
969,Graduated,4934,47,B+,10.5,2003-2
970,Graduated,4934,102,A-,11.25,2006-2
971,Graduated,4934,60,A-,11.25,2006-2
972,Graduated,4934,56,C+,7.5,2007-2
973,Graduated,4934,69,B,9,2003-1
974,Graduated,4934,64,C+,7.5,2003-2
975,Graduated,4934,100,B+,10.5,2006-2
976,Graduated,4934,48,C+,7.5,2007-1
977,Graduated,4934,73,B+,10.5,2003-1
978,Graduated,4934,52,B+,10.2,2003-3
979,Graduated,4934,49,C+,7.5,2004-1
980,Graduated,4934,46,B+,10.5,2004-1
981,Graduated,4934,101,W,0,2006-2
982,Graduated,4934,53,C,6,2003-2
983,Graduated,4934,74,B+,10.5,2003-2
984,Graduated,4934,58,C,6,2004-1
985,Graduated,4934,72,B,9,2007-2
986,Graduated,4963,69,A,12,2003-1
987,Graduated,4963,57,A,12,2003-2
988,Graduated,4963,47,A,12,2003-2
989,Graduated,4963,49,B+,10.5,2004-1
990,Graduated,4963,46,A-,11.25,2004-1
991,Graduated,4963,100,A,12,2004-1
992,Graduated,4963,72,B+,10.5,2004-2
993,Graduated,4963,65,A-,11.25,2004-2
994,Graduated,4963,73,A,12,2003-1
995,Graduated,4963,75,A,12,2003-1
996,Graduated,4963,54,A,12,2003-2
997,Graduated,4963,48,B,9,2004-1
998,Graduated,4963,52,A-,11.25,2004-1
999,Graduated,4963,55,A,12,2004-2
1000,Graduated,4963,76,A-,3.75,2003-1
1001,Graduated,4963,43,A,12,2003-1
1002,Graduated,4963,44,A,12,2003-1
1003,Graduated,4963,53,A,12,2003-2
1004,Graduated,4963,74,A,12,2003-2
1005,Graduated,4963,56,B+,10.5,2004-2
1006,Graduated,4963,64,A,12,2003-2
1007,Graduated,4963,58,A,12,2004-1
1008,Graduated,4963,45,B,9,2004-1
1009,Graduated,4963,60,A,12,2004-2
1010,Graduated,4987,58,B,9,2004-1
1011,Graduated,4987,69,C+,7.5,2003-1
1012,Graduated,4987,47,B+,10.5,2003-2
1013,Graduated,4987,100,WF,0,2004-1
1014,Graduated,4987,49,C+,7.5,2004-1
1015,Graduated,4987,76,A-,3.75,2003-1
1016,Graduated,4987,44,A-,11.25,2003-1
1017,Graduated,4987,74,B,9,2003-2
1018,Graduated,4987,46,A-,11.25,2004-1
1019,Graduated,4987,43,A-,11.25,2004-2
1020,Graduated,4987,69,C+,7.5,2004-2
1021,Graduated,4987,48,C+,7.5,2005-1
1022,Graduated,4987,65,C+,7.5,2005-1
1023,Graduated,4987,55,B,9,2005-2
1024,Graduated,4987,73,B+,10.5,2003-1
1025,Graduated,4987,75,C+,7.5,2003-1
1026,Graduated,4987,57,C,6,2003-2
1027,Graduated,4987,53,B,9,2003-2
1028,Graduated,4987,54,B+,10.5,2003-2
1029,Graduated,4987,48,W,0,2004-1
1030,Graduated,4987,45,C+,7.5,2004-1
1031,Graduated,4987,60,WP,0,2004-2
1032,Graduated,4987,56,C+,7.5,2004-2
1033,Graduated,4987,72,B,9,2005-2
1034,Graduated,4987,60,B+,10.5,2005-2
1035,Graduated,4987,43,D,3,2003-1
1036,Graduated,4987,64,B,9,2003-2
1037,Graduated,4987,52,A-,11.1,2003-3
1038,Graduated,4987,100,C,6,2004-2
1039,Terminated,5016,83,RE,0,2004-1
1040,Terminated,5016,46,A-,11.25,2003-1
1041,Terminated,5016,65,B,9,2003-2
1042,Terminated,5016,76,A,4,2003-1
1043,Terminated,5016,57,B+,10.5,2003-2
1044,Terminated,5016,52,B+,10.5,2003-1
1045,Terminated,5016,75,C,6,2003-1
1046,Terminated,5016,72,C+,10,2003-2
1047,Terminated,5016,45,A-,11.25,2003-1
1048,Terminated,5016,60,C+,7.5,2003-2
1049,Terminated,5016,55,B,9,2003-2
1050,Terminated,5016,81,RE,0,2004-1
1051,Terminated,5016,47,B+,10.5,2003-1
1052,Terminated,5016,82,RE,0,2004-1
1053,Terminated,5016,85,RE,0,2004-1
1054,Terminated,5031,65,C,6,2005-2
1055,Terminated,5031,64,WF,0,2006-2
1056,Terminated,5031,66,C,6,2005-2
1057,Terminated,5031,45,A-,11.25,2005-2
1058,Terminated,5031,61,B+,10.5,2006-3
1059,Terminated,5031,62,C+,7.5,2007-1
1060,Terminated,5031,56,D+,4.5,2007-1
1061,Terminated,5031,46,F,0,2007-2
1062,Terminated,5031,76,C+,2.5,2005-2
1063,Terminated,5031,66,B,9,2006-2
1064,Terminated,5031,109,F,0,2007-2
1065,Terminated,5031,77,WF,0,2006-1
1066,Terminated,5031,77,WF,0,2007-1
1067,Terminated,5031,78,D+,4.5,2007-1
1068,Terminated,5031,75,C+,7.5,2005-2
1069,Terminated,5031,66,WF,0,2005-3
1070,Terminated,5031,64,WF,0,2006-1
1071,Terminated,5031,62,C,6,2006-2
1072,Terminated,5031,109,D,3,2007-1
1073,Terminated,5031,43,B,9,2005-2
1074,Terminated,5031,128,C+,7.5,2006-1
1075,Terminated,5031,62,F,0,2006-1
1076,Terminated,5031,74,C,6,2007-1
1077,Terminated,5031,54,D,3,2007-2
1078,Dropped,5055,96,F,0,2010-2
1079,Dropped,5055,44,C,6,2003-1
1080,Dropped,5055,76,B,3,2004-1
1081,Dropped,5055,44,C,6,2006-1
1082,Dropped,5055,66,F,0,2006-2
1083,Dropped,5055,57,F,0,2003-2
1084,Dropped,5055,75,B+,10.5,2003-2
1085,Dropped,5055,54,B,9,2005-2
1086,Dropped,5055,100,D+,4.5,2005-2
1087,Dropped,5055,48,C+,7.5,2006-1
1088,Dropped,5055,72,F,0,2006-2
1089,Dropped,5055,60,F,0,2006-2
1090,Dropped,5055,73,B,9,2003-1
1091,Dropped,5055,74,C+,7.5,2004-1
1092,Dropped,5055,77,WP,0,2005-1
1093,Dropped,5055,46,A-,11.25,2005-1
1094,Dropped,5055,58,B,9,2005-2
1095,Dropped,5055,52,B,9,2005-2
1096,Dropped,5055,77,B+,10.5,2005-2
1097,Dropped,5055,43,F,0,2003-1
1098,Dropped,5055,69,B,9,2003-1
1099,Dropped,5055,53,B,9,2003-2
1100,Dropped,5055,45,B+,10.5,2004-1
1101,Dropped,5055,107,A-,11.25,2005-1
1102,Dropped,5055,64,D,3,2005-2
1103,Dropped,5055,64,B,9,2006-1
1104,Dropped,5055,100,WF,0,2006-2
1105,Dropped,5055,25,C,6,2010-2
1106,Dropped,5055,76,W,0,2003-1
1107,Dropped,5055,75,F,0,2003-1
1108,Dropped,5055,43,C+,7.5,2004-1
1109,Dropped,5055,65,B,9,2005-1
1110,Dropped,5055,49,C+,7.5,2006-1
1111,Dropped,5055,62,C+,7.5,2006-1
1112,Dropped,5055,55,WF,0,2006-2
1113,Dropped,5055,8,D,3,2010-2
1114,Graduated,5091,57,A,12,2003-2
1115,Graduated,5091,48,B,9,2004-1
1116,Graduated,5091,55,A,12,2004-2
1117,Graduated,5091,65,A-,11.25,2004-2
1118,Graduated,5091,76,B+,3.5,2003-1
1119,Graduated,5091,43,A,12,2003-1
1120,Graduated,5091,69,A,12,2003-1
1121,Graduated,5091,47,A,12,2003-2
1122,Graduated,5091,58,A-,11.25,2004-1
1123,Graduated,5091,72,B+,10.5,2004-2
1124,Graduated,5091,60,A,12,2004-2
1125,Graduated,5091,100,A-,11.25,2004-2
1126,Graduated,5091,75,A,12,2003-1
1127,Graduated,5091,64,A-,11.25,2003-2
1128,Graduated,5091,74,A,12,2003-2
1129,Graduated,5091,52,A,12,2003-3
1130,Graduated,5091,100,WF,0,2004-1
1131,Graduated,5091,49,B+,10.5,2004-1
1132,Graduated,5091,46,A,12,2004-1
1133,Graduated,5091,73,A-,11.25,2003-1
1134,Graduated,5091,45,A,12,2004-1
1135,Graduated,5091,44,A-,11.25,2003-1
1136,Graduated,5091,53,A,12,2003-2
1137,Graduated,5091,54,A-,11.25,2003-2
1138,Graduated,5091,56,A-,11.25,2004-2
1139,Terminated,5116,43,WP,0,2007-1
1140,Terminated,5116,66,D,3,2007-1
1141,Terminated,5116,62,F,0,2007-1
1142,Terminated,5116,62,F,0,2007-2
1143,Terminated,5116,73,F,0,2007-2
1144,Terminated,5116,73,F,0,2007-1
1145,Terminated,5116,43,WF,0,2007-2
1146,Terminated,5116,43,F,0,2008-1
1147,Terminated,5116,77,WF,0,2007-1
1148,Terminated,5125,73,C+,7.5,2003-1
1149,Terminated,5125,53,F,0,2003-2
1150,Terminated,5125,43,A-,11.25,2005-1
1151,Terminated,5125,54,C,6,2005-2
1152,Terminated,5125,44,C+,7.5,2003-1
1153,Terminated,5125,75,A,12,2003-1
1154,Terminated,5125,64,F,0,2005-2
1155,Terminated,5125,76,B,3,2003-1
1156,Terminated,5125,69,W,0,2003-1
1157,Terminated,5125,43,F,0,2003-1
1158,Terminated,5125,74,C,6,2003-2
1159,Terminated,5125,69,C,6,2006-1
1160,Terminated,5125,69,WF,0,2003-2
1161,Terminated,5125,45,C+,7.5,2005-1
1162,Terminated,5125,65,C,6,2005-2
1163,Terminated,5125,69,WF,0,2005-1
1164,Terminated,5125,64,C,6,2006-1
1165,Dropped,5142,66,C,6,2004-2
1166,Dropped,5142,75,B+,10.5,2004-2
1167,Dropped,5142,73,C+,7.5,2004-2
1168,Dropped,5142,45,C+,7.5,2004-2
1169,Dropped,5142,76,B+,3.5,2004-2
1170,Dropped,5142,43,WP,0,2004-2
1171,Graduated,5148,48,C+,7.5,2004-1
1172,Graduated,5148,58,B+,10.5,2004-1
1173,Graduated,5148,55,A,12,2004-2
1174,Graduated,5148,43,A,12,2003-1
1175,Graduated,5148,49,A,12,2003-1
1176,Graduated,5148,53,B+,10.5,2003-2
1177,Graduated,5148,54,A-,11.25,2003-2
1178,Graduated,5148,46,A,12,2004-1
1179,Graduated,5148,77,WP,0,2005-1
1180,Graduated,5148,64,A-,11.25,2003-2
1181,Graduated,5148,100,C,6,2005-2
1182,Graduated,5148,72,B,9,2004-2
1183,Graduated,5148,77,A-,11.25,2005-2
1184,Graduated,5148,52,A,12,2003-1
1185,Graduated,5148,47,A-,11.25,2004-2
1186,Graduated,5148,75,A,12,2005-1
1187,Graduated,5148,60,B+,10.5,2004-2
1188,Dropped,5165,43,WP,0,2003-1
1189,Dropped,5165,52,A,12,2003-1
1190,Terminated,5167,69,WF,0,2004-1
1191,Terminated,5167,76,F,0,2005-1
1192,Terminated,5167,45,B,9,2006-1
1193,Terminated,5167,73,C,6,2004-1
1194,Terminated,5167,45,F,0,2005-1
1195,Terminated,5167,69,F,0,2005-1
1196,Terminated,5167,65,C+,7.5,2006-2
1197,Terminated,5167,76,F,0,2004-1
1198,Terminated,5167,43,F,0,2006-1
1199,Terminated,5167,69,D,3,2006-1
1200,Terminated,5167,76,NG,,2006-2
1201,Terminated,5167,69,F,0,2006-2
1202,Terminated,5167,43,F,0,2004-1
1203,Terminated,5167,66,F,0,2006-2
1204,Terminated,5181,76,B+,3.5,2003-1
1205,Terminated,5181,69,B+,10.5,2003-1
1206,Terminated,5181,75,A,12,2003-1
1207,Terminated,5181,57,B,9,2003-2
1208,Terminated,5181,100,WF,,2004-1
1209,Terminated,5181,47,A-,11.25,2003-2
1210,Terminated,5181,43,B+,10.5,2003-1
1211,Terminated,5181,46,B+,10.5,2004-1
1212,Terminated,5181,45,C+,7.5,2004-1
1213,Terminated,5181,56,B+,10.5,2004-2
1214,Terminated,5181,53,A-,11.25,2003-2
1215,Terminated,5181,48,C,6,2004-1
1216,Terminated,5181,72,W,0,2004-2
1217,Terminated,5181,48,RE,0,2005-1
1218,Terminated,5181,64,B+,10.5,2003-2
1219,Terminated,5181,54,B,9,2003-2
1220,Terminated,5181,58,B,9,2004-1
1221,Terminated,5181,100,WF,0,2004-2
1222,Terminated,5181,60,B,9,2004-2
1223,Terminated,5181,65,B+,10.5,2004-2
1224,Terminated,5181,44,B+,10.5,2003-1
1225,Terminated,5181,73,B+,10.5,2003-1
1226,Terminated,5181,74,B,9,2003-2
1227,Terminated,5181,52,B+,10.2,2003-3
1228,Terminated,5181,49,C+,7.5,2004-1
1229,Terminated,5181,55,B,9,2004-2
1230,Graduated,5207,69,A,12,2003-1
1231,Graduated,5207,60,B+,10.5,2004-2
1232,Graduated,5207,48,B+,10.5,2005-1
1233,Graduated,5207,76,C+,2.5,2003-1
1234,Graduated,5207,74,A-,11.25,2003-2
1235,Graduated,5207,129,WF,0,2005-1
1236,Graduated,5207,72,B,9,2005-2
1237,Graduated,5207,73,C+,7.5,2003-1
1238,Graduated,5207,64,A-,11.25,2003-2
1239,Graduated,5207,57,A,12,2003-2
1240,Graduated,5207,56,B+,10.5,2004-2
1241,Graduated,5207,44,A-,11.25,2003-1
